latitude,longitude,name,rating,address
49.279342,-123.101822,Deville Coffee,4.5,"325 Seymour Street, Vancouver, BC V6B 5A7, Canada"
49.279342,-123.101822,St Lawrence Restaurant,4.5,"269 Powell Street, Vancouver, BC V6A 1G3, Canada"
49.279342,-123.101822,Monarca,4.5,"181 Carrall Street, Vancouver, BC V6B 1A1, Canada"
49.279342,-123.101822,Jam Cafe on Beatty,4.5,"556 Beatty Street, Vancouver, BC V6B 2L3, Canada"
49.279342,-123.101822,Hellcrust Pizza,4.5,"433 Seymour Street, Vancouver, BC V6B 1P2, Canada"
49.279342,-123.101822,Kozak Ukraïnian Eatery,4.5,"1 W Cordova Street, Vancouver, BC V6C 3N8, Canada"
49.279342,-123.101822,Carve,4.5,"Rogers Arena, Vancouver, BC, Canada"
49.279342,-123.101822,Caveman Cafe,4.5,"88 W Pender Street, Unit 1005, Vancouver, BC V6B 6N8, Canada"
49.279342,-123.101822,World Wrap Place,4.5,"68 Water Street, Suite 101, Vancouver, BC V6B 1A4, Canada"
49.279342,-123.101822,Caffe Di Beppe,4.5,"2 W Cordova Street, Vancouver, BC V6B 1C9, Canada"
49.279342,-123.101822,Saba Foods,4.5,"509 Main Street, Vancouver, BC V6A 2V1, Canada"
49.279342,-123.101822,Einstein Wrap House,4.5,"516 Abbott Street, Vancouver, BC V6B 6C1, Canada"
49.279342,-123.101822,Miku,4.5,"200 Granville Street, Suite 70, Vancouver, BC V6C 1S4, Canada"
49.279342,-123.101822,Fanny Bay Oyster Bar & Shellfish Market,4.5,"762 Cambie St, Vancouver, BC V6B 2P2, Canada"
49.279342,-123.101822,Pacific Poke,4.5,"625 Main Street, Vancouver, BC V6A 2V4, Canada"
49.279342,-123.101822,Five Sails Restaurant,4.5,"401-999 Canada Place, Vancouver, BC V6C 3E1, Canada"
49.279342,-123.101822,La Taqueria Pinche Taco Shop,4.5,"322 W Hastings Street, Vancouver, BC V8B 1K6, Canada"
49.279342,-123.101822,MILA Plant-Based,4.5,"185 Keefer Street, Vancouver, BC V6A 1X3, Canada"
49.279342,-123.101822,Papparoti,4.5,"193 Keefer Place, Unit 103, Vancouver, BC V6B 6C1, Canada"
49.279342,-123.101822,Nemesis Coffee,4.5,"302 W Hastings Street, Vancouver, BC V6B 2N4, Canada"
49.279342,-123.101822,To Dine For Eatery,4.5,"333 Terminal Avenue, Vancouver, BC V6A 4C1, Canada"
49.279342,-123.101822,H.A.V.E. Culinary Training Society,4.5,"374 Powell St, Vancouver, BC V6A 1G4, Canada"
49.279342,-123.101822,Cottage Deli Soup and Sandwich,4.5,"131 Water St, Vancouver, BC V6B 4M3, Canada"
49.279342,-123.101822,Railtown Cafe,4.5,"397 Railway Street, Vancouver, BC V6A 1A4, Canada"
49.279342,-123.101822,Alibi Room,4.5,"157 Alexander Street, Vancouver, BC V6A 1B8, Canada"
49.279342,-123.101822,Russian Spoon,4.5,"FC 12- 555 West Hastings Street, Vancouver, BC V6B 4N6, Canada"
49.279342,-123.101822,Vegan Pudding,4.5,"422 Richards Street, Suite 101, Vancouver, BC V6B 2Z4, Canada"
49.279342,-123.101822,Tokyo In April,4.5,"526 Abbott St, Vancouver, BC V6B 2L1, Canada"
49.273833,-123.114373,Grab N Go,5.0,"1207 Hamilton Street, Vancouver, BC V6B 5P6, Canada"
49.273833,-123.114373,Blaze Gourmet Burgers,5.0,"43 E 5th Avenue, Vancouver, BC V5T 1G7, Canada"
49.273833,-123.114373,Manoush'eh,5.0,"620 Davie Street, Vancouver, BC V6B 2G5, Canada"
49.273833,-123.114373,Smithe Salad,5.0,"191 Smithe Street, Vancouver, BC V6B 4Z8, Canada"
49.273833,-123.114373,Incognito Coffee,5.0,"843 Seymour Street, Vancouver, BC V6B 3L4, Canada"
49.273833,-123.114373,Ignite Pizzeria,5.0,"987 Mainland Street, Vancouver, BC V6B 1T2, Canada"
49.273833,-123.114373,Autostrada Osteria,5.0,"350 W Pender st, Vancouver, BC V6B 1T1, Canada"
49.273833,-123.114373,Jitlada,5.0,"118 W 6th Avenue, Vancouver, BC V5Y 1K6, Canada"
49.273833,-123.114373,7 Days Coffee,4.5,"920 Beatty Street, Vancouver, BC V6Z 3G6, Canada"
49.273833,-123.114373,The Magnet,4.5,"309 W Pender Street, Vancouver, BC V6B 1T3, Canada"
49.273833,-123.114373,Trish Juice,4.5,"981 Hornby Street, Vancouver, BC V6Z 3G5, Canada"
49.273833,-123.114373,Convivial Cafe and Bakery,4.5,"680A Leg In Boot Square, Vancouver, BC V5Z 4B4, Canada"
49.273833,-123.114373,Fresh Donair,4.5,"1009 Granville Street, Vancouver, BC V6Z 1L4, Canada"
49.273833,-123.114373,Noah's Cafe,4.5,"572 Davie Street, Vancouver, BC V6B 2G4, Canada"
49.273833,-123.114373,Aiyaohno Cafe,4.5,"425 Carrall Street, Vancouver, BC V6B 6E3, Canada"
49.273833,-123.114373,L'Orangerie Dining Room & Loung,4.5,"788 Richards Street, 5th Floor, Vancouver, BC V6B 0C8, Canada"
49.273833,-123.114373,Sushi Jin,4.5,"750 Nelson Street, Vancouver, BC V6Z 1A8, Canada"
49.273833,-123.114373,Wabukuro,4.5,"660 Abbott Street, Vancouver, BC V6B 0E1, Canada"
49.273833,-123.114373,Happy Noodle House,4.5,"630 Davie Street, Vancouver, BC V6B 2G5, Canada"
49.273833,-123.114373,Kouign Café,4.5,"18 East Pender Street, Vancouver, BC V6A 1T1, Canada"
49.273833,-123.114373,Bali Thai,4.5,"88 W Pender Street, Vancouver, BC V6B 1R3, Canada"
49.273833,-123.114373,Mangia Cucina & Bar,4.5,"2211 Manitoba St, Vancouver, BC V5Y 3A3, Canada"
49.273833,-123.114373,Social Crust,5.0,"335 W Pender St, Vancouver, BC V6B 1T3, Canada"
49.273833,-123.114373,Little Bangkok Thai Kitchen 2,5.0,"88 W Pender Street, Unit 2007, Vancouver, BC V6B 6N9, Canada"
49.273833,-123.114373,JJ's Fine Dining,4.5,"250 W Pender St, 3rd Fl, Vancouver, BC V6B 1S9, Canada"
49.273833,-123.114373,Obanhmi,5.0,"1239 Pacific Boulevard, Vancouver, BC V6Z 2R6, Canada"
49.273833,-123.114373,Mumgry,5.0,"Vancouver, BC, Canada"
49.273833,-123.114373,Taco Nori Sushi Tacos,4.5,"118 West 6th Avenue, Vancouver, BC V5Y 1K6, Canada"
49.273833,-123.114373,O-Cha Tea Bar,4.5,"1116 Homer St, Vancouver, BC V6B 2X6, Canada"
49.273833,-123.114373,Vegan Cave Cafe,4.5,"415 Abbott Street, Vancouver, BC V6B 1R3, Canada"
49.273833,-123.114373,The Dirty Apron Delicatessen,4.5,"540 Beatty St, Vancouver, BC V6B 2L3, Canada"
49.273833,-123.114373,Chinatown BBQ,4.5,"130 E Pender Street, Vancouver, BC V6A 1T3, Canada"
49.273833,-123.114373,Loving Hut Express,4.5,"1200 Pacific Boulevard, Vancouver, BC V6Z 2V4, Canada"
49.273833,-123.114373,The Poke Guy,4.5,"150-840 Howe Street, Vancouver, BC V6Z 2L2, Canada"
49.273833,-123.114373,Brunch,4.5,"1147 Granville Street, Vancouver, BC V6Z 1M1, Canada"
49.273833,-123.114373,Super Chef Grill,4.5,"280 Robson Street, Vancouver, BC V6B 0E7, Canada"
49.273833,-123.114373,Jam Cafe on Beatty,4.5,"556 Beatty Street, Vancouver, BC V6B 2L3, Canada"
49.273833,-123.114373,Kozak Ukraïnian Eatery,4.5,"1 W Cordova Street, Vancouver, BC V6C 3N8, Canada"
49.273833,-123.114373,Carve,4.5,"Rogers Arena, Vancouver, BC, Canada"
49.273833,-123.114373,Caveman Cafe,4.5,"88 W Pender Street, Unit 1005, Vancouver, BC V6B 6N8, Canada"
49.273833,-123.114373,Fat Mao Noodles,4.5,"938 Helmcken Street, Vancouver, BC V6Z 2S5, Canada"
49.273833,-123.114373,Caffe Di Beppe,4.5,"2 W Cordova Street, Vancouver, BC V6B 1C9, Canada"
49.273833,-123.114373,Einstein Wrap House,4.5,"516 Abbott Street, Vancouver, BC V6B 6C1, Canada"
49.273833,-123.114373,Tutto,4.5,"901 Homer St, Vancouver, BC V6B 2W6, Canada"
49.273833,-123.114373,Zab Zaab Thai Cuisine,4.5,"1211 Hamilton Street, Vancouver, BC V6B 6K3, Canada"
49.273833,-123.114373,Blue Water Cafe,4.5,"1095 Hamilton St, Vancouver, BC V6B 5T4, Canada"
49.273833,-123.114373,Fanny Bay Oyster Bar & Shellfish Market,4.5,"762 Cambie St, Vancouver, BC V6B 2P2, Canada"
49.273833,-123.114373,OEB Breakfast Co. Yaletown,4.5,"1137 Marinaside Crescent, Vancouver, BC V6Z 2Y3, Canada"
49.273833,-123.114373,Eat Chicken Wraps,4.5,"800 Howe St, Vancouver, BC V6Z 1A1, Canada"
49.273833,-123.114373,Papparoti,4.5,"193 Keefer Place, Unit 103, Vancouver, BC V6B 6C1, Canada"
49.28526,-123.141809,Caffe Mira,5.0,"1225 Burrard St, Vancouver, BC V6Z 1Z5, Canada"
49.28526,-123.141809,Cardero Cafe,5.0,"1105 Davie St, Vancouver, BC V6E 1N2, Canada"
49.28526,-123.141809,Good Dogs Plant Foods,5.0,"1331 Robson Street, Vancouver, BC V5Y 0B5, Canada"
49.28526,-123.141809,Arike Restaurant,5.0,"1725 Davie St, Vancouver, BC V6G 1W5, Canada"
49.28526,-123.141809,Number e food,5.0,"1308 Burrard Street, Vancouver, BC V6Z 2B7, Canada"
49.28526,-123.141809,Keto Caveman Davie,4.5,"1230 Davie Street, Vancouver, BC V6E 2M6, Canada"
49.28526,-123.141809,Yasma,4.5,"550 Denman Street, Vancouver, BC V6G 3H1, Canada"
49.28526,-123.141809,Tom Sushi,4.5,"1175 Davie St, Vancouver, BC V6E 1N2, Canada"
49.28526,-123.141809,The Red Accordion,4.5,"1616 Alberni Street, Vancouver, BC V6G 1A6, Canada"
49.28526,-123.141809,Ofra’s Kitchen,4.5,"1088 Denman Street, Vancouver, BC V6G 2M8, Canada"
49.28526,-123.141809,Ssong's Hotdog,4.5,"795 Jervis Street, Vancouver, BC V6E 2B1, Canada"
49.28526,-123.141809,Al-Hadbah Donair,4.5,"1610 Robson St, Unit 105, Vancouver, BC V6G 1C7, Canada"
49.28526,-123.141809,Beeryani Indian Bistro & Bar,4.5,"1184 Denman Street, Unit 202, Vancouver, BC V6G 2M9, Canada"
49.28526,-123.141809,Soondae Town,4.5,"202-1610 Robson Street, Vancouver, BC V6G 1C7, Canada"
49.28526,-123.141809,Nam San,4.5,"202 1610 Robson Street, Vancouver, BC V6G 1C7, Canada"
49.28526,-123.141809,bb.q Chicken,4.5,"1517 Robson Street, Vancouver, BC V6G 1C3, Canada"
49.28526,-123.141809,Frying Pan,4.5,"1101 Denman Street, Vancouver, BC V6G 2M7, Canada"
49.28526,-123.141809,Big Bang Sushi,4.5,"1103 Denman St, Vancouver, BC V6G 2M7, Canada"
49.28526,-123.141809,Avo House,5.0,"1509 Robson Street, Vancouver, BC V6G 1C3, Canada"
49.28526,-123.141809,La Catrina Tacos,4.5,"1187 Denman Street, Vancouver, BC V6G 2N1, Canada"
49.28526,-123.141809,RV’s Butter Kitchen,4.5,"1355 Hornby St, Vancouver, BC V6Z 1W7, Canada"
49.28526,-123.141809,Tavola,4.5,"1829 Robson Street, Vancouver, BC V6G 3E4, Canada"
49.28526,-123.141809,MITbit,4.5,"990 Denman Street, Vancouver, BC V6G 2M1, Canada"
49.28526,-123.141809,Nine Dumplings,4.5,"204-1610 Robson Street, Vancouver, BC V6G 1C7, Canada"
49.28526,-123.141809,Café Portrait,4.5,"1120 Denman Street, Vancouver, BC V6G 1T2, Canada"
49.28526,-123.141809,Peaked Pies,4.5,"975 Denman Street, Vancouver, BC V6G, Canada"
49.28526,-123.141809,Saku,4.5,"1588 Robson Street, Vancouver, BC V6G 2G5, Canada"
49.28526,-123.141809,Kingyo,4.5,"871 Denman Street, Vancouver, BC V6G 2L9, Canada"
49.28526,-123.141809,Ramen Danbo,4.5,"1333 Robson Street, Vancouver, BC V6E 2B1, Canada"
49.28526,-123.141809,Maruhachi Ra-men,4.5,"780 Bidwell Street, Vancouver, BC V6G 2J6, Canada"
49.28526,-123.141809,ChiMec Fried Chicken & Burger,4.5,"835 Denman St, Vancouver, BC V6G 2L7, Canada"
49.28526,-123.141809,Chung Chun,4.5,"1795 Robson Street, Vancouver, BC V6G 1C9, Canada"
49.28526,-123.141809,Tetsu Sushi Bar,4.5,"775 Denman Street, Vancouver, BC V6G 2L6, Canada"
49.28526,-123.141809,Donair Town Robson,4.5,"1793 Robson Street, Vancouver, BC V6G 1C8, Canada"
49.28526,-123.141809,Maxine's Cafe & Bar,4.5,"1325 Burrard Street, Vancouver, BC V6Z 2B7, Canada"
49.28526,-123.141809,Sajetarian,4.5,"1610 Robson Street, Unit 45006, Vancouver, BC V5Z 3Y6, Canada"
49.28526,-123.141809,Ong Ba,4.5,"976 Denman Street, Vancouver, BC V6G 2M1, Canada"
49.28526,-123.141809,Disco Cheetah,4.5,"1183 Davie Street, Vancouver, BC V6E 1N2, Canada"
49.28526,-123.141809,Nero Waffles,4.5,"1703 Robson Street, Vancouver, BC V6G 1C9, Canada"
49.28526,-123.141809,Guu with Garlic,4.5,"1698 Robson Street, Vancouver, BC V6G 1C7, Canada"
49.28526,-123.141809,Take Five Cafe,4.5,"683 Nicola Street, Vancouver, BC V6G 3J2, Canada"
49.28526,-123.141809,Maple Leaf Delicatessen,4.5,"1233 Burrard Street, Vancouver, BC V6Z 1Z5, Canada"
49.28526,-123.141809,Score on Davie,4.5,"1262 Davie Street, Vancouver, BC V6J 5L1, Canada"
49.28526,-123.141809,Dosa and Curry,4.5,"1188 Davie Street, Vancouver, BC V6E 1N1, Canada"
49.28526,-123.141809,Freshslice Pizza,5.0,"1764 Davie Street, Vancouver, BC V6G 1W2, Canada"
49.28526,-123.141809,Gringo,5.0,"1074 Davie Street, Vancouver, BC V6E 1M3, Canada"
49.28526,-123.141809,Pho 37,4.5,"1578 Robson Street, Vancouver, BC V6G 2G5, Canada"
49.28526,-123.141809,Vonns,4.5,"1184 Denman Street, Suite 104, Vancouver, BC V6G 2M9, Canada"
49.28526,-123.141809,Tonkotsu Ramen Tsukiya,4.5,"740 Denman Street, Vancouver, BC V6G 2L5, Canada"
49.28526,-123.141809,93 Coffee,5.0,"1789 Comox Street, Denman Place Mall, Vancouver, BC V6G 2M5, Canada"
49.281506,-123.120101,Grab N Go,5.0,"1207 Hamilton Street, Vancouver, BC V6B 5P6, Canada"
49.281506,-123.120101,Curry Hut Indian Bistro,5.0,"445 Howe Street, Vancouver, BC V6C 2X6, Canada"
49.281506,-123.120101,Caffe Mira,5.0,"1225 Burrard St, Vancouver, BC V6Z 1Z5, Canada"
49.281506,-123.120101,Cardero Cafe,5.0,"1105 Davie St, Vancouver, BC V6E 1N2, Canada"
49.281506,-123.120101,Good Dogs Plant Foods,5.0,"1331 Robson Street, Vancouver, BC V5Y 0B5, Canada"
49.281506,-123.120101,Manoush'eh,5.0,"620 Davie Street, Vancouver, BC V6B 2G5, Canada"
49.281506,-123.120101,Smithe Salad,5.0,"191 Smithe Street, Vancouver, BC V6B 4Z8, Canada"
49.281506,-123.120101,Pi Co Pizza,5.0,"574 Granville Street, Vancouver, BC V6C 1W6, Canada"
49.281506,-123.120101,inBtwn Cafe,5.0,"1625 Hornby Street, Suite 101, Vancouver, BC V6Z 2M2, Canada"
49.281506,-123.120101,Incognito Coffee,5.0,"843 Seymour Street, Vancouver, BC V6B 3L4, Canada"
49.281506,-123.120101,Ignite Pizzeria,5.0,"987 Mainland Street, Vancouver, BC V6B 1T2, Canada"
49.281506,-123.120101,Number e food,5.0,"1308 Burrard Street, Vancouver, BC V6Z 2B7, Canada"
49.281506,-123.120101,Autostrada Osteria,5.0,"350 W Pender st, Vancouver, BC V6B 1T1, Canada"
49.281506,-123.120101,7 Days Coffee,4.5,"920 Beatty Street, Vancouver, BC V6Z 3G6, Canada"
49.281506,-123.120101,The Magnet,4.5,"309 W Pender Street, Vancouver, BC V6B 1T3, Canada"
49.281506,-123.120101,Trish Juice,4.5,"981 Hornby Street, Vancouver, BC V6Z 3G5, Canada"
49.281506,-123.120101,Tom Sushi,4.5,"1175 Davie St, Vancouver, BC V6E 1N2, Canada"
49.281506,-123.120101,The Red Accordion,4.5,"1616 Alberni Street, Vancouver, BC V6G 1A6, Canada"
49.281506,-123.120101,Fresh Donair,4.5,"1009 Granville Street, Vancouver, BC V6Z 1L4, Canada"
49.281506,-123.120101,Noah's Cafe,4.5,"572 Davie Street, Vancouver, BC V6B 2G4, Canada"
49.281506,-123.120101,Mount Everest Kitchen & Grill,4.5,"538 Seymour Street, Vancouver, BC V6B 3J5, Canada"
49.281506,-123.120101,Captain's Oven Pizza,4.5,"1110 W Pender Street, Vancouver, BC V6E 2S1, Canada"
49.281506,-123.120101,Ssong's Hotdog,4.5,"795 Jervis Street, Vancouver, BC V6E 2B1, Canada"
49.281506,-123.120101,L'Orangerie Dining Room & Loung,4.5,"788 Richards Street, 5th Floor, Vancouver, BC V6B 0C8, Canada"
49.281506,-123.120101,Sushi Jin,4.5,"750 Nelson Street, Vancouver, BC V6Z 1A8, Canada"
49.281506,-123.120101,Wabukuro,4.5,"660 Abbott Street, Vancouver, BC V6B 0E1, Canada"
49.281506,-123.120101,Al-Hadbah Donair,4.5,"1610 Robson St, Unit 105, Vancouver, BC V6G 1C7, Canada"
49.281506,-123.120101,Soondae Town,4.5,"202-1610 Robson Street, Vancouver, BC V6G 1C7, Canada"
49.281506,-123.120101,Indian Delicacy,4.5,"1130 West pender st, Vancouver, BC V6E 4A4, Canada"
49.281506,-123.120101,Happy Noodle House,4.5,"630 Davie Street, Vancouver, BC V6B 2G5, Canada"
49.281506,-123.120101,Nam San,4.5,"202 1610 Robson Street, Vancouver, BC V6G 1C7, Canada"
49.281506,-123.120101,bb.q Chicken,4.5,"1517 Robson Street, Vancouver, BC V6G 1C3, Canada"
49.281506,-123.120101,Social Crust,5.0,"335 W Pender St, Vancouver, BC V6B 1T3, Canada"
49.281506,-123.120101,Little Bangkok Thai Kitchen 2,5.0,"88 W Pender Street, Unit 2007, Vancouver, BC V6B 6N9, Canada"
49.281506,-123.120101,JJ's Fine Dining,4.5,"250 W Pender St, 3rd Fl, Vancouver, BC V6B 1S9, Canada"
49.281506,-123.120101,Obanhmi,5.0,"1239 Pacific Boulevard, Vancouver, BC V6Z 2R6, Canada"
49.281506,-123.120101,Mumgry,5.0,"Vancouver, BC, Canada"
49.281506,-123.120101,O-Cha Tea Bar,4.5,"1116 Homer St, Vancouver, BC V6B 2X6, Canada"
49.281506,-123.120101,Avo House,5.0,"1509 Robson Street, Vancouver, BC V6G 1C3, Canada"
49.281506,-123.120101,Vegan Cave Cafe,4.5,"415 Abbott Street, Vancouver, BC V6B 1R3, Canada"
49.281506,-123.120101,The Dirty Apron Delicatessen,4.5,"540 Beatty St, Vancouver, BC V6B 2L3, Canada"
49.281506,-123.120101,The Poke Guy,4.5,"420 Richards Street, Vancouver, BC V6B 2Z4, Canada"
49.281506,-123.120101,RV’s Butter Kitchen,4.5,"1355 Hornby St, Vancouver, BC V6Z 1W7, Canada"
49.281506,-123.120101,Loving Hut Express,4.5,"1200 Pacific Boulevard, Vancouver, BC V6Z 2V4, Canada"
49.281506,-123.120101,Sandwich Plus,4.5,"530 Hornby Street, Vancouver, BC V6C 2E7, Canada"
49.281506,-123.120101,Nine Dumplings,4.5,"204-1610 Robson Street, Vancouver, BC V6G 1C7, Canada"
49.281506,-123.120101,LOT185 Cafe + Wine Bar,4.5,"78-1055 Canada Place, Vancouver Convention Centre, Vancouver, BC V6C 0B8, Canada"
49.281506,-123.120101,The Poke Guy,4.5,"150-840 Howe Street, Vancouver, BC V6Z 2L2, Canada"
49.281506,-123.120101,Brunch,4.5,"1147 Granville Street, Vancouver, BC V6Z 1M1, Canada"
49.281506,-123.120101,Deville Coffee,4.5,"325 Seymour Street, Vancouver, BC V6B 5A7, Canada"
49.276115,-123.114496,Grab N Go,5.0,"1207 Hamilton Street, Vancouver, BC V6B 5P6, Canada"
49.276115,-123.114496,Manoush'eh,5.0,"620 Davie Street, Vancouver, BC V6B 2G5, Canada"
49.276115,-123.114496,Smithe Salad,5.0,"191 Smithe Street, Vancouver, BC V6B 4Z8, Canada"
49.276115,-123.114496,Pi Co Pizza,5.0,"574 Granville Street, Vancouver, BC V6C 1W6, Canada"
49.276115,-123.114496,Robba Da Matti,5.0,"12 Powell St, Vancouver, BC V6A 1E7, Canada"
49.276115,-123.114496,Incognito Coffee,5.0,"843 Seymour Street, Vancouver, BC V6B 3L4, Canada"
49.276115,-123.114496,Ignite Pizzeria,5.0,"987 Mainland Street, Vancouver, BC V6B 1T2, Canada"
49.276115,-123.114496,Skewers Souvlaki Pita Bar,5.0,"26 Powell Street, Vancouver, BC V6A 1E7, Canada"
49.276115,-123.114496,Autostrada Osteria,5.0,"350 W Pender st, Vancouver, BC V6B 1T1, Canada"
49.276115,-123.114496,7 Days Coffee,4.5,"920 Beatty Street, Vancouver, BC V6Z 3G6, Canada"
49.276115,-123.114496,The Magnet,4.5,"309 W Pender Street, Vancouver, BC V6B 1T3, Canada"
49.276115,-123.114496,Trish Juice,4.5,"981 Hornby Street, Vancouver, BC V6Z 3G5, Canada"
49.276115,-123.114496,Convivial Cafe and Bakery,4.5,"680A Leg In Boot Square, Vancouver, BC V5Z 4B4, Canada"
49.276115,-123.114496,Fresh Donair,4.5,"1009 Granville Street, Vancouver, BC V6Z 1L4, Canada"
49.276115,-123.114496,Noah's Cafe,4.5,"572 Davie Street, Vancouver, BC V6B 2G4, Canada"
49.276115,-123.114496,Aiyaohno Cafe,4.5,"425 Carrall Street, Vancouver, BC V6B 6E3, Canada"
49.276115,-123.114496,Mount Everest Kitchen & Grill,4.5,"538 Seymour Street, Vancouver, BC V6B 3J5, Canada"
49.276115,-123.114496,L'Orangerie Dining Room & Loung,4.5,"788 Richards Street, 5th Floor, Vancouver, BC V6B 0C8, Canada"
49.276115,-123.114496,Sushi Jin,4.5,"750 Nelson Street, Vancouver, BC V6Z 1A8, Canada"
49.276115,-123.114496,Wabukuro,4.5,"660 Abbott Street, Vancouver, BC V6B 0E1, Canada"
49.276115,-123.114496,Happy Noodle House,4.5,"630 Davie Street, Vancouver, BC V6B 2G5, Canada"
49.276115,-123.114496,Kouign Café,4.5,"18 East Pender Street, Vancouver, BC V6A 1T1, Canada"
49.276115,-123.114496,Bali Thai,4.5,"88 W Pender Street, Vancouver, BC V6B 1R3, Canada"
49.276115,-123.114496,Social Crust,5.0,"335 W Pender St, Vancouver, BC V6B 1T3, Canada"
49.276115,-123.114496,Little Bangkok Thai Kitchen 2,5.0,"88 W Pender Street, Unit 2007, Vancouver, BC V6B 6N9, Canada"
49.276115,-123.114496,JJ's Fine Dining,4.5,"250 W Pender St, 3rd Fl, Vancouver, BC V6B 1S9, Canada"
49.276115,-123.114496,Obanhmi,5.0,"1239 Pacific Boulevard, Vancouver, BC V6Z 2R6, Canada"
49.276115,-123.114496,Mumgry,5.0,"Vancouver, BC, Canada"
49.276115,-123.114496,O-Cha Tea Bar,4.5,"1116 Homer St, Vancouver, BC V6B 2X6, Canada"
49.276115,-123.114496,Vegan Cave Cafe,4.5,"415 Abbott Street, Vancouver, BC V6B 1R3, Canada"
49.276115,-123.114496,The Dirty Apron Delicatessen,4.5,"540 Beatty St, Vancouver, BC V6B 2L3, Canada"
49.276115,-123.114496,The Poke Guy,4.5,"420 Richards Street, Vancouver, BC V6B 2Z4, Canada"
49.276115,-123.114496,Chinatown BBQ,4.5,"130 E Pender Street, Vancouver, BC V6A 1T3, Canada"
49.276115,-123.114496,Loving Hut Express,4.5,"1200 Pacific Boulevard, Vancouver, BC V6Z 2V4, Canada"
49.276115,-123.114496,The Poke Guy,4.5,"150-840 Howe Street, Vancouver, BC V6Z 2L2, Canada"
49.276115,-123.114496,Brunch,4.5,"1147 Granville Street, Vancouver, BC V6Z 1M1, Canada"
49.276115,-123.114496,Super Chef Grill,4.5,"280 Robson Street, Vancouver, BC V6B 0E7, Canada"
49.276115,-123.114496,Monarca,4.5,"181 Carrall Street, Vancouver, BC V6B 1A1, Canada"
49.276115,-123.114496,Jam Cafe on Beatty,4.5,"556 Beatty Street, Vancouver, BC V6B 2L3, Canada"
49.276115,-123.114496,Hellcrust Pizza,4.5,"433 Seymour Street, Vancouver, BC V6B 1P2, Canada"
49.276115,-123.114496,Kozak Ukraïnian Eatery,4.5,"1 W Cordova Street, Vancouver, BC V6C 3N8, Canada"
49.276115,-123.114496,Carve,4.5,"Rogers Arena, Vancouver, BC, Canada"
49.276115,-123.114496,Caveman Cafe,4.5,"88 W Pender Street, Unit 1005, Vancouver, BC V6B 6N8, Canada"
49.276115,-123.114496,Fat Mao Noodles,4.5,"938 Helmcken Street, Vancouver, BC V6Z 2S5, Canada"
49.276115,-123.114496,World Wrap Place,4.5,"68 Water Street, Suite 101, Vancouver, BC V6B 1A4, Canada"
49.276115,-123.114496,Caffe Di Beppe,4.5,"2 W Cordova Street, Vancouver, BC V6B 1C9, Canada"
49.276115,-123.114496,Einstein Wrap House,4.5,"516 Abbott Street, Vancouver, BC V6B 6C1, Canada"
49.276115,-123.114496,Tutto,4.5,"901 Homer St, Vancouver, BC V6B 2W6, Canada"
49.276115,-123.114496,Zab Zaab Thai Cuisine,4.5,"1211 Hamilton Street, Vancouver, BC V6B 6K3, Canada"
49.276115,-123.114496,Blue Water Cafe,4.5,"1095 Hamilton St, Vancouver, BC V6B 5T4, Canada"
49.272827,-123.147744,Sushi Master,5.0,"1509 W Broadway, Vancouver, BC V6H 3G5, Canada"
49.272827,-123.147744,That’s It Cafe,5.0,"1612 West 1st Avenue, Vancouver, BC V6J 3B1, Canada"
49.272827,-123.147744,Sushi Flamingo,5.0,"1-1855 Burrad Street, Vancouver, BC V6J 3G9, Canada"
49.272827,-123.147744,True Nosh,5.0,"1450 West 7th Avenue, Vancouver, BC V6H 1C1, Canada"
49.272827,-123.147744,KITS Eyecare,5.0,"1500 Yew Street, Vancouver, BC V6K 3E4, Canada"
49.272827,-123.147744,Antojos y Sabores,5.0,"1605 West 5th Avenue, Vancouver, BC V6J 1N5, Canada"
49.272827,-123.147744,Livni Café & Bakery,5.0,"2213 W Broadway, Vancouver, BC V6K 2E4, Canada"
49.272827,-123.147744,Casereccio Foods,4.5,"2480 Vine Street, Vancouver, BC V6K 3K8, Canada"
49.272827,-123.147744,Beach Ave Bar And Grill,4.5,"1 -1012 Beach Avenue, Vancouver, BC V6E 1T7, Canada"
49.272827,-123.147744,C&T Fried Chicken,4.5,"2445 Burrard Street, Vancouver, BC V6J 3J3, Canada"
49.272827,-123.147744,AnnaLena,4.5,"1809 W 1st Avenue, Vancouver, BC V6J 5B8, Canada"
49.272827,-123.147744,Bar One,4.5,"1759 West Broadway, Vancouver, BC V6J 1Y2, Canada"
49.272827,-123.147744,Pacific Poke,4.5,"2151 W 4th Avenue, Vancouver, BC V6K 1N7, Canada"
49.272827,-123.147744,Tru Cafe,5.0,"1500 West 2nd Avenue, Vancouver, BC V6J 5C5, Canada"
49.272827,-123.147744,COFU Pressed Sushi,4.5,"103 -1833 Anderson Street, Vancouver, BC V6H 4E5, Canada"
49.272827,-123.147744,The Cider House,4.5,"1602 Yew Street, Vancouver, BC V6K 3E7, Canada"
49.272827,-123.147744,Unchai Thai Restaurant,4.5,"2351 Burrard Street, Vancouver, BC V6J 3J2, Canada"
49.272827,-123.147744,Yagoto Sushi Dining,4.5,"2180 W Broadway, Vancouver, BC V6K, Canada"
49.272827,-123.147744,Kathy's Sandwich House,4.5,"1505 W Broadway, Vancouver, BC V6J 1W6, Canada"
