latitude,longitude,num_bikes,uniqueId,ll,restaurants,name,rating,address
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Cardero Cafe,5.0,"1105 Davie St, Vancouver, BC V6E 1N2, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Good Dogs Plant Foods,5.0,"1331 Robson Street, Vancouver, BC V5Y 0B5, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Pi Co Pizza,5.0,"574 Granville Street, Vancouver, BC V6C 1W6, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Incognito Coffee,5.0,"843 Seymour Street, Vancouver, BC V6B 3L4, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Autostrada Osteria,5.0,"350 W Pender st, Vancouver, BC V6B 1T1, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,The Magnet,4.5,"309 W Pender Street, Vancouver, BC V6B 1T3, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Trish Juice,4.5,"981 Hornby Street, Vancouver, BC V6Z 3G5, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Yasma,4.5,"550 Denman Street, Vancouver, BC V6G 3H1, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,The Red Accordion,4.5,"1616 Alberni Street, Vancouver, BC V6G 1A6, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Fresh Donair,4.5,"1009 Granville Street, Vancouver, BC V6Z 1L4, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Mount Everest Kitchen & Grill,4.5,"538 Seymour Street, Vancouver, BC V6B 3J5, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Captain's Oven Pizza,4.5,"1110 W Pender Street, Vancouver, BC V6E 2S1, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Ssong's Hotdog,4.5,"795 Jervis Street, Vancouver, BC V6E 2B1, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,L'Orangerie Dining Room & Loung,4.5,"788 Richards Street, 5th Floor, Vancouver, BC V6B 0C8, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Sushi Jin,4.5,"750 Nelson Street, Vancouver, BC V6Z 1A8, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Wabukuro,4.5,"660 Abbott Street, Vancouver, BC V6B 0E1, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Indian Delicacy,4.5,"1130 West pender st, Vancouver, BC V6E 4A4, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Bali Thai,4.5,"88 W Pender Street, Vancouver, BC V6B 1R3, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,bb.q Chicken,4.5,"1517 Robson Street, Vancouver, BC V6G 1C3, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Social Crust,5.0,"335 W Pender St, Vancouver, BC V6B 1T3, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Little Bangkok Thai Kitchen 2,5.0,"88 W Pender Street, Unit 2007, Vancouver, BC V6B 6N9, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,JJ's Fine Dining,4.5,"250 W Pender St, 3rd Fl, Vancouver, BC V6B 1S9, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Mumgry,5.0,"Vancouver, BC, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Avo House,5.0,"1509 Robson Street, Vancouver, BC V6G 1C3, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Vegan Cave Cafe,4.5,"415 Abbott Street, Vancouver, BC V6B 1R3, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,The Dirty Apron Delicatessen,4.5,"540 Beatty St, Vancouver, BC V6B 2L3, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,The Poke Guy,4.5,"420 Richards Street, Vancouver, BC V6B 2Z4, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Sandwich Plus,4.5,"530 Hornby Street, Vancouver, BC V6C 2E7, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,LOT185 Cafe + Wine Bar,4.5,"78-1055 Canada Place, Vancouver Convention Centre, Vancouver, BC V6C 0B8, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,The Poke Guy,4.5,"150-840 Howe Street, Vancouver, BC V6Z 2L2, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Deville Coffee,4.5,"325 Seymour Street, Vancouver, BC V6B 5A7, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Hello Nori,4.5,"1165 Robson Street, Vancouver, BC V6E 1B5, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Super Chef Grill,4.5,"280 Robson Street, Vancouver, BC V6B 0E7, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Saku,4.5,"1588 Robson Street, Vancouver, BC V6G 2G5, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Jam Cafe on Beatty,4.5,"556 Beatty Street, Vancouver, BC V6B 2L3, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Hellcrust Pizza,4.5,"433 Seymour Street, Vancouver, BC V6B 1P2, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Caveman Cafe,4.5,"88 W Pender Street, Unit 1005, Vancouver, BC V6B 6N8, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Fat Mao Noodles,4.5,"938 Helmcken Street, Vancouver, BC V6Z 2S5, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Melville Cafe,4.5,"1170 Melville Street, Vancouver, BC V6E 4P6, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,World Wrap Place,4.5,"68 Water Street, Suite 101, Vancouver, BC V6B 1A4, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Einstein Wrap House,4.5,"516 Abbott Street, Vancouver, BC V6B 6C1, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Tutto,4.5,"901 Homer St, Vancouver, BC V6B 2W6, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Miku,4.5,"200 Granville Street, Suite 70, Vancouver, BC V6C 1S4, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Ramen Danbo,4.5,"1333 Robson Street, Vancouver, BC V6E 2B1, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Bovine,4.5,"1050 W Pender Street, Unit 118, Vancouver, BC V6E 3S7, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Fanny Bay Oyster Bar & Shellfish Market,4.5,"762 Cambie St, Vancouver, BC V6B 2P2, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,Five Sails Restaurant,4.5,"401-999 Canada Place, Vancouver, BC V6C 3E1, Canada"
49.287097,-123.118551,13,bf8408067b0e0c963f3ff526977bcef3,"49.287097,-123.118551",50,La Taqueria Pinche Taco Shop,4.5,"322 W Hastings Street, Vancouver, BC V8B 1K6, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Grab N Go,5.0,"1207 Hamilton Street, Vancouver, BC V6B 5P6, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Caffe Mira,5.0,"1225 Burrard St, Vancouver, BC V6Z 1Z5, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Cardero Cafe,5.0,"1105 Davie St, Vancouver, BC V6E 1N2, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Manoush'eh,5.0,"620 Davie Street, Vancouver, BC V6B 2G5, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Smithe Salad,5.0,"191 Smithe Street, Vancouver, BC V6B 4Z8, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Incognito Coffee,5.0,"843 Seymour Street, Vancouver, BC V6B 3L4, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Ignite Pizzeria,5.0,"987 Mainland Street, Vancouver, BC V6B 1T2, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Number e food,5.0,"1308 Burrard Street, Vancouver, BC V6Z 2B7, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Jitlada,5.0,"118 W 6th Avenue, Vancouver, BC V5Y 1K6, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,7 Days Coffee,4.5,"920 Beatty Street, Vancouver, BC V6Z 3G6, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,The Magnet,4.5,"309 W Pender Street, Vancouver, BC V6B 1T3, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Trish Juice,4.5,"981 Hornby Street, Vancouver, BC V6Z 3G5, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Convivial Cafe and Bakery,4.5,"680A Leg In Boot Square, Vancouver, BC V5Z 4B4, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Fresh Donair,4.5,"1009 Granville Street, Vancouver, BC V6Z 1L4, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Noah's Cafe,4.5,"572 Davie Street, Vancouver, BC V6B 2G4, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Aiyaohno Cafe,4.5,"425 Carrall Street, Vancouver, BC V6B 6E3, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,L'Orangerie Dining Room & Loung,4.5,"788 Richards Street, 5th Floor, Vancouver, BC V6B 0C8, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Sushi Jin,4.5,"750 Nelson Street, Vancouver, BC V6Z 1A8, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Wabukuro,4.5,"660 Abbott Street, Vancouver, BC V6B 0E1, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Happy Noodle House,4.5,"630 Davie Street, Vancouver, BC V6B 2G5, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Bali Thai,4.5,"88 W Pender Street, Vancouver, BC V6B 1R3, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Mangia Cucina & Bar,4.5,"2211 Manitoba St, Vancouver, BC V5Y 3A3, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Little Bangkok Thai Kitchen 2,5.0,"88 W Pender Street, Unit 2007, Vancouver, BC V6B 6N9, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,JJ's Fine Dining,4.5,"250 W Pender St, 3rd Fl, Vancouver, BC V6B 1S9, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Obanhmi,5.0,"1239 Pacific Boulevard, Vancouver, BC V6Z 2R6, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Taco Nori Sushi Tacos,4.5,"118 West 6th Avenue, Vancouver, BC V5Y 1K6, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,O-Cha Tea Bar,4.5,"1116 Homer St, Vancouver, BC V6B 2X6, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Vegan Cave Cafe,4.5,"415 Abbott Street, Vancouver, BC V6B 1R3, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,The Dirty Apron Delicatessen,4.5,"540 Beatty St, Vancouver, BC V6B 2L3, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,RV’s Butter Kitchen,4.5,"1355 Hornby St, Vancouver, BC V6Z 1W7, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Loving Hut Express,4.5,"1200 Pacific Boulevard, Vancouver, BC V6Z 2V4, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,The Poke Guy,4.5,"150-840 Howe Street, Vancouver, BC V6Z 2L2, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Brunch,4.5,"1147 Granville Street, Vancouver, BC V6Z 1M1, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Super Chef Grill,4.5,"280 Robson Street, Vancouver, BC V6B 0E7, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Jam Cafe on Beatty,4.5,"556 Beatty Street, Vancouver, BC V6B 2L3, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Carve,4.5,"Rogers Arena, Vancouver, BC, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Caveman Cafe,4.5,"88 W Pender Street, Unit 1005, Vancouver, BC V6B 6N8, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Fat Mao Noodles,4.5,"938 Helmcken Street, Vancouver, BC V6Z 2S5, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Caffe Di Beppe,4.5,"2 W Cordova Street, Vancouver, BC V6B 1C9, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Einstein Wrap House,4.5,"516 Abbott Street, Vancouver, BC V6B 6C1, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Tutto,4.5,"901 Homer St, Vancouver, BC V6B 2W6, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Zab Zaab Thai Cuisine,4.5,"1211 Hamilton Street, Vancouver, BC V6B 6K3, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Blue Water Cafe,4.5,"1095 Hamilton St, Vancouver, BC V6B 5T4, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Fanny Bay Oyster Bar & Shellfish Market,4.5,"762 Cambie St, Vancouver, BC V6B 2P2, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,OEB Breakfast Co. Yaletown,4.5,"1137 Marinaside Crescent, Vancouver, BC V6Z 2Y3, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Eat Chicken Wraps,4.5,"800 Howe St, Vancouver, BC V6Z 1A1, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Papparoti,4.5,"193 Keefer Place, Unit 103, Vancouver, BC V6B 6C1, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Nightshade,4.5,"1079 Mainland St, Vancouver, BC V6B 5P9, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,Moltaqa Moroccan Restaurant,4.5,"1002 Mainland St, Vancouver, BC V6B 6J8, Canada"
49.273471,-123.118016,20,d2244f1a81d317c76cabd65e81250835,"49.273471,-123.118016",50,La Ruota,4.5,"2325 Cambie Street, Vancouver, BC V5Z 2T9, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Grab N Go,5.0,"1207 Hamilton Street, Vancouver, BC V6B 5P6, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Curry Hut Indian Bistro,5.0,"445 Howe Street, Vancouver, BC V6C 2X6, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Caffe Mira,5.0,"1225 Burrard St, Vancouver, BC V6Z 1Z5, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Cardero Cafe,5.0,"1105 Davie St, Vancouver, BC V6E 1N2, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Good Dogs Plant Foods,5.0,"1331 Robson Street, Vancouver, BC V5Y 0B5, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Manoush'eh,5.0,"620 Davie Street, Vancouver, BC V6B 2G5, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Smithe Salad,5.0,"191 Smithe Street, Vancouver, BC V6B 4Z8, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Pi Co Pizza,5.0,"574 Granville Street, Vancouver, BC V6C 1W6, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,inBtwn Cafe,5.0,"1625 Hornby Street, Suite 101, Vancouver, BC V6Z 2M2, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Incognito Coffee,5.0,"843 Seymour Street, Vancouver, BC V6B 3L4, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Ignite Pizzeria,5.0,"987 Mainland Street, Vancouver, BC V6B 1T2, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Number e food,5.0,"1308 Burrard Street, Vancouver, BC V6Z 2B7, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Autostrada Osteria,5.0,"350 W Pender st, Vancouver, BC V6B 1T1, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,7 Days Coffee,4.5,"920 Beatty Street, Vancouver, BC V6Z 3G6, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,The Magnet,4.5,"309 W Pender Street, Vancouver, BC V6B 1T3, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Keto Caveman Davie,4.5,"1230 Davie Street, Vancouver, BC V6E 2M6, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Trish Juice,4.5,"981 Hornby Street, Vancouver, BC V6Z 3G5, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Tom Sushi,4.5,"1175 Davie St, Vancouver, BC V6E 1N2, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Beach Ave Bar And Grill,4.5,"1 -1012 Beach Avenue, Vancouver, BC V6E 1T7, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,The Red Accordion,4.5,"1616 Alberni Street, Vancouver, BC V6G 1A6, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Fresh Donair,4.5,"1009 Granville Street, Vancouver, BC V6Z 1L4, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Noah's Cafe,4.5,"572 Davie Street, Vancouver, BC V6B 2G4, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Mount Everest Kitchen & Grill,4.5,"538 Seymour Street, Vancouver, BC V6B 3J5, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Captain's Oven Pizza,4.5,"1110 W Pender Street, Vancouver, BC V6E 2S1, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Ssong's Hotdog,4.5,"795 Jervis Street, Vancouver, BC V6E 2B1, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,L'Orangerie Dining Room & Loung,4.5,"788 Richards Street, 5th Floor, Vancouver, BC V6B 0C8, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Sushi Jin,4.5,"750 Nelson Street, Vancouver, BC V6Z 1A8, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Al-Hadbah Donair,4.5,"1610 Robson St, Unit 105, Vancouver, BC V6G 1C7, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Soondae Town,4.5,"202-1610 Robson Street, Vancouver, BC V6G 1C7, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Indian Delicacy,4.5,"1130 West pender st, Vancouver, BC V6E 4A4, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Happy Noodle House,4.5,"630 Davie Street, Vancouver, BC V6B 2G5, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Nam San,4.5,"202 1610 Robson Street, Vancouver, BC V6G 1C7, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,bb.q Chicken,4.5,"1517 Robson Street, Vancouver, BC V6G 1C3, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Social Crust,5.0,"335 W Pender St, Vancouver, BC V6B 1T3, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,JJ's Fine Dining,4.5,"250 W Pender St, 3rd Fl, Vancouver, BC V6B 1S9, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Obanhmi,5.0,"1239 Pacific Boulevard, Vancouver, BC V6Z 2R6, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Mumgry,5.0,"Vancouver, BC, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,O-Cha Tea Bar,4.5,"1116 Homer St, Vancouver, BC V6B 2X6, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Avo House,5.0,"1509 Robson Street, Vancouver, BC V6G 1C3, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,The Dirty Apron Delicatessen,4.5,"540 Beatty St, Vancouver, BC V6B 2L3, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,The Poke Guy,4.5,"420 Richards Street, Vancouver, BC V6B 2Z4, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,RV’s Butter Kitchen,4.5,"1355 Hornby St, Vancouver, BC V6Z 1W7, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Loving Hut Express,4.5,"1200 Pacific Boulevard, Vancouver, BC V6Z 2V4, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Sandwich Plus,4.5,"530 Hornby Street, Vancouver, BC V6C 2E7, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Nine Dumplings,4.5,"204-1610 Robson Street, Vancouver, BC V6G 1C7, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,LOT185 Cafe + Wine Bar,4.5,"78-1055 Canada Place, Vancouver Convention Centre, Vancouver, BC V6C 0B8, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,The Poke Guy,4.5,"150-840 Howe Street, Vancouver, BC V6Z 2L2, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Brunch,4.5,"1147 Granville Street, Vancouver, BC V6Z 1M1, Canada"
49.282758,-123.122092,7,0b543fc4e694fe07a54dac48bb1b3390,"49.282758,-123.122092",50,Deville Coffee,4.5,"325 Seymour Street, Vancouver, BC V6B 5A7, Canada"
